2025-03-08, 1001, Lucia Perez DNI 12447474, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
2025-03-17, 5004, Diego Lopez DNI 31138064, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
2025-06-03, 5005, Laura Ruiz DNI 20087374, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-01-04, 5006, Lucia Torres DNI 23125571, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
2025-02-25, 5007, Juan Sosa DNI 32546782, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-05-21, 5008, Pedro Lopez DNI 36685599, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
2025-08-25, 5009, Pedro Perez DNI 49363644, SUITE, Miguel Torcuato, 14, 420000, ALTA
2025-12-27, 5010, Laura Perez DNI 49583197, SUITE, Miguel Torcuato, 3, 90000, BAJA
2025-11-06, 5011, Juan Sosa DNI 26378313, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-03-19, 5012, Laura Fernandez DNI 44407115, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-08-05, 5013, Ana Ruiz DNI 38687448, SUITE, Miguel Torcuato, 8, 240000, ALTA
2025-05-03, 5014, Juan Diaz DNI 17465231, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
2025-05-05, 5015, Valentina Diaz DNI 46888774, DOBLE, Miguel Torcuato, 4, 72000, BAJA
2025-01-24, 5016, Laura Mendez DNI 48173073, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-05-06, 5017, Juan Lopez DNI 23649966, SUITE, Miguel Torcuato, 1, 30000, BAJA
2025-12-20, 5018, Carlos Gomez DNI 24549630, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-11-01, 5019, Sofia Lopez DNI 12346945, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-12-05, 5020, Marcos Torres DNI 30223089, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
2025-12-05, 5021, Lucia Perez DNI 41445180, SUITE, Miguel Torcuato, 14, 420000, ALTA
2025-11-12, 5022, Diego Gomez DNI 31335221, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
2025-11-13, 5023, Carlos Diaz DNI 30972668, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-07-10, 5024, Sofia Ruiz DNI 45366063, SUITE, Miguel Torcuato, 3, 90000, BAJA
2025-04-10, 5025, Sofia Lopez DNI 41235252, DOBLE, Miguel Torcuato, 5, 90000, BAJA
2025-02-10, 5026, Juan Fernandez DNI 12748511, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-07-25, 5027, Laura Mendez DNI 41439302, SUITE, Miguel Torcuato, 12, 360000, ALTA
2025-02-26, 5028, Marcos Sosa DNI 14933134, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
2025-05-29, 5029, Sofia Perez DNI 48386488, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
2025-12-30, 5030, Laura Fernandez DNI 27838857, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
2025-11-09, 5031, Marcos Herrera DNI 36647621, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-08-25, 5032, Pedro Diaz DNI 42127892, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-06-09, 5033, Laura Fernandez DNI 45539100, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-02-07, 5034, Sofia Torres DNI 33238627, SUITE, Miguel Torcuato, 12, 360000, ALTA
2025-10-22, 5035, Sofia Mendez DNI 38306222, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-07-16, 5036, Lucia Sosa DNI 15116467, SUITE, Miguel Torcuato, 11, 330000, ALTA
2025-06-17, 5037, Pedro Fernandez DNI 45062394, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-02-16, 5038, Laura Fernandez DNI 27028263, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-09-14, 5039, Valentina Fernandez DNI 16385479, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
2025-02-24, 5040, Valentina Fernandez DNI 20652342, SUITE, Miguel Torcuato, 2, 60000, BAJA
2025-07-18, 5041, Sofia Perez DNI 17521475, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-07-27, 5042, Valentina Gomez DNI 18618651, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-11-21, 5043, Laura Sosa DNI 38877560, SUITE, Miguel Torcuato, 9, 270000, ALTA
2025-12-17, 5044, Pedro Perez DNI 21094086, SUITE, Miguel Torcuato, 2, 60000, BAJA
2025-03-22, 5045, Laura Lopez DNI 27456403, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-12-26, 5046, Diego Torres DNI 24432419, SUITE, Miguel Torcuato, 11, 330000, ALTA
2025-03-11, 5047, Laura Herrera DNI 23454405, SUITE, Miguel Torcuato, 2, 60000, BAJA
2025-02-24, 5048, Marcos Herrera DNI 12297742, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-10-07, 5049, Ana Fernandez DNI 47288513, SUITE, Miguel Torcuato, 14, 420000, ALTA
2025-08-01, 5050, Carlos Herrera DNI 46113501, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-05-18, 5051, Lucia Ruiz DNI 17268692, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
2025-10-06, 5052, Lucia Perez DNI 28499858, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
2025-01-14, 5053, Lucia Perez DNI 49294509, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-06-09, 5054, Marcos Ruiz DNI 22597796, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
2025-07-18, 5055, Juan Diaz DNI 41928114, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-03-11, 5056, Lucia Mendez DNI 19617649, DOBLE, Miguel Torcuato, 4, 72000, BAJA
2025-09-27, 5057, Juan Sosa DNI 29783555, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
2025-07-21, 5058, Lucia Sosa DNI 23828298, DOBLE, Miguel Torcuato, 4, 72000, BAJA
2025-04-26, 5059, Juan Sosa DNI 17485847, SUITE, Miguel Torcuato, 8, 240000, ALTA
2025-08-15, 5060, Diego Sosa DNI 28268322, SUITE, Miguel Torcuato, 2, 60000, BAJA
2025-06-18, 5061, Lucia Fernandez DNI 10610168, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-06-24, 5062, Carlos Perez DNI 44148701, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-03-13, 5063, Lucia Perez DNI 18869029, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-08-15, 5064, Juan Gomez DNI 45575482, SUITE, Miguel Torcuato, 8, 240000, ALTA
2025-07-20, 5065, Laura Fernandez DNI 37824011, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
2025-02-07, 5066, Ana Sosa DNI 26298724, SUITE, Miguel Torcuato, 2, 60000, BAJA
2025-07-04, 5067, Juan Sosa DNI 23548200, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
2025-01-19, 5068, Valentina Sosa DNI 47789859, SUITE, Miguel Torcuato, 3, 90000, BAJA
2025-02-11, 5069, Ana Ruiz DNI 18662340, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
2025-01-22, 5070, Lucia Mendez DNI 23084706, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-05-30, 5071, Sofia Fernandez DNI 10842709, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-04-15, 5072, Diego Diaz DNI 20524772, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
2025-01-26, 5073, Valentina Herrera DNI 41119863, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
2025-09-22, 5074, Sofia Perez DNI 37921233, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
2025-01-27, 5075, Sofia Sosa DNI 15509646, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
2025-06-06, 5076, Pedro Ruiz DNI 14024415, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-04-24, 5077, Carlos Lopez DNI 28350721, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
2025-12-15, 5078, Juan Sosa DNI 22208614, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
2025-05-10, 5079, Pedro Torres DNI 31373083, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
2025-02-21, 5080, Juan Lopez DNI 15693196, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-11-24, 5081, Lucia Torres DNI 17939335, SUITE, Miguel Torcuato, 12, 360000, ALTA
2025-02-01, 5082, Pedro Torres DNI 12579026, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
2025-06-26, 5083, Marcos Perez DNI 22265456, SUITE, Miguel Torcuato, 8, 240000, ALTA
2025-08-12, 5084, Ana Diaz DNI 48776001, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
2025-11-22, 5085, Marcos Ruiz DNI 21431612, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
2025-01-04, 5086, Pedro Gomez DNI 33595453, SUITE, Miguel Torcuato, 5, 150000, MEDIA
2025-05-21, 5087, Pedro Fernandez DNI 43356652, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-11-21, 5088, Laura Diaz DNI 14279149, DOBLE, Miguel Torcuato, 13, 234000, ALTA
2025-04-28, 5089, Juan Gomez DNI 18882587, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-08-21, 5090, Carlos Sosa DNI 42337867, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
2025-07-12, 5091, Diego Diaz DNI 19174807, DOBLE, Miguel Torcuato, 5, 90000, BAJA
2025-11-04, 5092, Sofia Lopez DNI 34574550, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
2025-08-08, 5093, Carlos Lopez DNI 40440999, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-07-25, 5094, Carlos Torres DNI 14219482, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
2025-02-15, 5095, Valentina Fernandez DNI 42074594, SUITE, Miguel Torcuato, 2, 60000, BAJA
2025-11-19, 5096, Ana Sosa DNI 45817441, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-06-22, 5097, Sofia Sosa DNI 11697585, SUITE, Miguel Torcuato, 14, 420000, ALTA
2025-09-14, 5098, Ana Perez DNI 42022337, SUITE, Miguel Torcuato, 13, 390000, ALTA
2025-07-28, 5099, Ana Gomez DNI 26060650, DOBLE, Miguel Torcuato, 12, 216000, ALTA
2025-09-14, 5100, Valentina Fernandez DNI 41188298, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
2025-07-27, 5101, Pedro Ruiz DNI 22880272, DOBLE, Miguel Torcuato, 5, 90000, BAJA
2025-09-15, 5102, Lucia Herrera DNI 10236561, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
2025-05-29, 5103, Pedro Fernandez DNI 44352179, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
2025-07-29, 5104, Juan Mendez DNI 48661734, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-09-05, 5105, Valentina Ruiz DNI 36798569, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-02-19, 5106, Diego Perez DNI 13092438, SUITE, Miguel Torcuato, 4, 120000, MEDIA
2025-05-03, 5107, Ana Sosa DNI 15568367, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-06-30, 5108, Valentina Diaz DNI 15282150, SUITE, Miguel Torcuato, 13, 390000, ALTA
2025-07-10, 5109, Ana Torres DNI 23123688, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-02-18, 5110, Ana Sosa DNI 23656790, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-07-08, 5111, Diego Torres DNI 16024247, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-12-17, 5112, Carlos Diaz DNI 37661973, DOBLE, Miguel Torcuato, 5, 90000, BAJA
2025-10-13, 5113, Ana Herrera DNI 28417795, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-04-23, 5114, Diego Gomez DNI 24791247, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-05-23, 5115, Lucia Torres DNI 46480848, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-01-09, 5116, Laura Lopez DNI 24470679, DOBLE, Miguel Torcuato, 15, 270000, ALTA
2025-12-30, 5117, Juan Herrera DNI 46246717, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
2025-05-02, 5118, Lucia Perez DNI 41162939, SUITE, Miguel Torcuato, 11, 330000, ALTA
2025-01-03, 5119, Diego Diaz DNI 29448934, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-11-25, 5120, Pedro Sosa DNI 18077227, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
2025-12-05, 5121, Pedro Fernandez DNI 17701599, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
2025-11-04, 5122, Sofia Torres DNI 24954254, SUITE, Miguel Torcuato, 9, 270000, ALTA
2025-01-18, 5123, Ana Mendez DNI 23000659, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
2025-08-26, 5124, Laura Ruiz DNI 36794089, DOBLE, Miguel Torcuato, 14, 252000, ALTA
2025-04-09, 5125, Diego Ruiz DNI 20008895, DOBLE, Miguel Torcuato, 15, 270000, ALTA
2025-08-29, 5126, Juan Gomez DNI 17322484, SUITE, Miguel Torcuato, 11, 330000, ALTA
2025-05-03, 5127, Diego Sosa DNI 44323031, SUITE, Miguel Torcuato, 4, 120000, MEDIA
2025-03-09, 5128, Juan Fernandez DNI 18733316, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
2025-02-20, 5129, Juan Torres DNI 41128956, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-04-20, 5130, Sofia Gomez DNI 14643863, DOBLE, Miguel Torcuato, 5, 90000, BAJA
2025-03-04, 5131, Sofia Torres DNI 23567711, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
2025-02-10, 5132, Diego Fernandez DNI 40869255, SUITE, Miguel Torcuato, 5, 150000, MEDIA
2025-05-14, 5133, Laura Torres DNI 20350398, DOBLE, Miguel Torcuato, 1, 18000, BAJA
2025-06-19, 5134, Carlos Torres DNI 33305046, DOBLE, Miguel Torcuato, 14, 252000, ALTA
2025-06-18, 5135, Juan Diaz DNI 17413825, DOBLE, Miguel Torcuato, 14, 252000, ALTA
2025-05-02, 5136, Juan Gomez DNI 37279770, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-01-06, 5137, Carlos Mendez DNI 39832387, DOBLE, Miguel Torcuato, 2, 36000, BAJA
2025-05-19, 5138, Carlos Diaz DNI 30136145, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
2025-11-29, 5139, Pedro Torres DNI 34817661, DOBLE, Miguel Torcuato, 13, 234000, ALTA
2025-08-16, 5140, Sofia Perez DNI 23866664, SUITE, Miguel Torcuato, 5, 150000, MEDIA
2025-12-20, 5141, Sofia Diaz DNI 29637661, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
2025-12-02, 5142, Ana Lopez DNI 40396191, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-03-08, 5143, Marcos Ruiz DNI 27095400, SUITE, Miguel Torcuato, 9, 270000, ALTA
2025-11-21, 5144, Lucia Gomez DNI 32104520, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
2025-06-07, 5145, Carlos Diaz DNI 20553798, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
2025-09-30, 5146, Juan Sosa DNI 20435259, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
2025-08-26, 5147, Carlos Torres DNI 30261769, SUITE, Miguel Torcuato, 3, 90000, BAJA
2025-10-15, 5148, Lucia Lopez DNI 32885670, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-10-03, 5149, Sofia Diaz DNI 14629204, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-06-28, 5150, Ana Torres DNI 12428937, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
2025-12-19, 5151, Valentina Perez DNI 36853535, DOBLE, Miguel Torcuato, 12, 216000, ALTA
2025-10-03, 5152, Carlos Torres DNI 22771079, SUITE, Miguel Torcuato, 13, 390000, ALTA
2025-08-07, 5153, Juan Perez DNI 28546271, DOBLE, Miguel Torcuato, 2, 36000, BAJA
2025-02-28, 5154, Juan Torres DNI 32744416, SUITE, Miguel Torcuato, 8, 240000, ALTA
2025-12-08, 5155, Laura Ruiz DNI 10495434, SUITE, Miguel Torcuato, 1, 30000, BAJA
2025-08-09, 5156, Sofia Sosa DNI 15734659, SUITE, Miguel Torcuato, 2, 60000, BAJA
2025-06-27, 5157, Laura Diaz DNI 36138305, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-01-23, 5158, Diego Gomez DNI 30874696, DOBLE, Miguel Torcuato, 4, 72000, BAJA
2025-06-03, 5159, Marcos Diaz DNI 23548495, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
2025-01-15, 5160, Marcos Ruiz DNI 31627588, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
2025-02-05, 5161, Diego Mendez DNI 38565462, DOBLE, Miguel Torcuato, 2, 36000, BAJA
2025-03-05, 5162, Marcos Gomez DNI 31843389, DOBLE, Miguel Torcuato, 3, 54000, BAJA
2025-02-24, 5163, Valentina Lopez DNI 49378002, DOBLE, Miguel Torcuato, 2, 36000, BAJA
2025-08-19, 5164, Valentina Sosa DNI 48627525, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
2025-03-21, 5165, Valentina Sosa DNI 36033085, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
2025-04-20, 5166, Carlos Lopez DNI 27181163, DOBLE, Miguel Torcuato, 13, 234000, ALTA
2025-04-02, 5167, Laura Fernandez DNI 25085466, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
2025-07-07, 5168, Marcos Ruiz DNI 16079764, DOBLE, Miguel Torcuato, 5, 90000, BAJA
2025-10-22, 5169, Diego Ruiz DNI 16054294, DOBLE, Miguel Torcuato, 15, 270000, ALTA
2025-10-10, 5170, Carlos Fernandez DNI 17824880, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
2025-02-08, 5171, Marcos Lopez DNI 49397841, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-03-07, 5172, Laura Torres DNI 39909520, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-03-24, 5173, Marcos Sosa DNI 38571203, SUITE, Miguel Torcuato, 14, 420000, ALTA
2025-05-05, 5174, Carlos Herrera DNI 25429918, DOBLE, Miguel Torcuato, 14, 252000, ALTA
2025-06-14, 5175, Juan Mendez DNI 26537922, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-09-26, 5176, Pedro Gomez DNI 49442733, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
2025-04-28, 5177, Valentina Gomez DNI 15631784, DOBLE, Miguel Torcuato, 13, 234000, ALTA
2025-11-11, 5178, Lucia Diaz DNI 11940278, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
2025-04-15, 5179, Ana Fernandez DNI 16914841, SUITE, Miguel Torcuato, 6, 180000, MEDIA
2025-01-31, 5180, Valentina Gomez DNI 32374828, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-07-26, 5181, Diego Gomez DNI 29667179, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
2025-10-21, 5182, Carlos Herrera DNI 23053742, DOBLE, Miguel Torcuato, 15, 270000, ALTA
2025-11-19, 5183, Pedro Herrera DNI 21365927, SUITE, Miguel Torcuato, 6, 180000, MEDIA
2025-11-25, 5184, Carlos Mendez DNI 24330724, SUITE, Miguel Torcuato, 1, 30000, BAJA
2025-02-07, 5185, Pedro Diaz DNI 18649781, DOBLE, Miguel Torcuato, 14, 252000, ALTA
2025-01-07, 5186, Diego Ruiz DNI 40200813, SUITE, Miguel Torcuato, 5, 150000, MEDIA
2025-07-28, 5187, Ana Perez DNI 31044636, SUITE, Miguel Torcuato, 14, 420000, ALTA
2025-12-22, 5188, Laura Mendez DNI 49687548, DOBLE, Miguel Torcuato, 1, 18000, BAJA
2025-10-12, 5189, Valentina Fernandez DNI 46900463, SUITE, Miguel Torcuato, 13, 390000, ALTA
2025-01-25, 5190, Lucia Ruiz DNI 30800779, SUITE, Miguel Torcuato, 9, 270000, ALTA
2025-11-23, 5191, Sofia Torres DNI 33219660, DOBLE, Miguel Torcuato, 2, 36000, BAJA
2025-04-03, 5192, Diego Perez DNI 47917487, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
2025-08-16, 5193, Laura Sosa DNI 42348295, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
2025-09-16, 5194, Sofia Herrera DNI 32088284, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-11-24, 5195, Valentina Ruiz DNI 44204463, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-07-10, 5196, Ana Diaz DNI 30926349, DOBLE, Miguel Torcuato, 5, 90000, BAJA
2025-05-24, 5197, Juan Torres DNI 28193093, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
2025-08-20, 5198, Carlos Fernandez DNI 24405760, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
2025-03-22, 5199, Lucia Ruiz DNI 21459441, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
2025-03-02, 5200, Lucia Gomez DNI 47061671, SUITE, Miguel Torcuato, 9, 270000, ALTA
2025-06-20, 5201, Ana Sosa DNI 21381946, SUITE, Miguel Torcuato, 1, 30000, BAJA
2025-01-04, 5202, Marcos Gomez DNI 21318421, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
2025-10-14, 5203, Marcos Diaz DNI 34900442, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
2025-11-10, 5204, Carlos Sosa DNI 25632980, SUITE, Miguel Torcuato, 10, 300000, ALTA
2025-12-29, 5205, Marcos Lopez DNI 21772852, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
2025-06-06, 5206, Lucia Perez DNI 40987623, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
2025-12-28, 5207, Diego Mendez DNI 12000606, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
2025-06-20, 5208, Carlos Torres DNI 19781738, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
2025-12-18, 5209, Marcos Sosa DNI 49316557, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
2025-05-22, 5210, Carlos Ruiz DNI 22044363, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-07-19, 5211, Juan Diaz DNI 34394793, DOBLE, Miguel Torcuato, 14, 252000, ALTA
2025-10-13, 5212, Lucia Fernandez DNI 27355052, SUITE, Miguel Torcuato, 9, 270000, ALTA
2025-09-03, 5213, Sofia Diaz DNI 15455414, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
2025-06-16, 5214, Marcos Mendez DNI 23080799, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
2025-05-11, 5215, Valentina Torres DNI 34917860, SUITE, Miguel Torcuato, 14, 420000, ALTA
2025-07-21, 5216, Laura Diaz DNI 24567558, DOBLE, Miguel Torcuato, 2, 36000, BAJA
2025-05-13, 5217, Valentina Perez DNI 32924797, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
2025-05-06, 5218, Carlos Mendez DNI 20602190, DOBLE, Miguel Torcuato, 14, 252000, ALTA
2025-06-15, 5219, Sofia Herrera DNI 29042928, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-02-24, 5220, Ana Fernandez DNI 38735566, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-11-11, 5221, Sofia Diaz DNI 19187526, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
2025-11-06, 5222, Marcos Herrera DNI 36839432, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
2025-12-06, 5223, Valentina Ruiz DNI 42053229, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
2025-08-16, 5224, Pedro Ruiz DNI 49185246, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
2025-10-27, 5225, Juan Mendez DNI 12712810, SUITE, Miguel Torcuato, 11, 330000, ALTA
2025-10-17, 5226, Juan Fernandez DNI 14556922, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-04-12, 5227, Diego Sosa DNI 39183615, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
2025-10-13, 5228, Pedro Diaz DNI 17239025, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
2025-12-06, 5229, Diego Gomez DNI 29857647, SUITE, Miguel Torcuato, 8, 240000, ALTA
2025-07-20, 5230, Diego Sosa DNI 24309213, SUITE, Miguel Torcuato, 3, 90000, BAJA
2025-12-22, 5231, Ana Perez DNI 36766338, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
2025-05-13, 5232, Valentina Mendez DNI 43160127, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-09-27, 5233, Carlos Gomez DNI 37401622, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-11-13, 5234, Lucia Ruiz DNI 39680745, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
2025-12-17, 5235, Valentina Ruiz DNI 30195419, SUITE, Miguel Torcuato, 8, 240000, ALTA
2025-05-19, 5236, Laura Fernandez DNI 23136005, SUITE, Miguel Torcuato, 4, 120000, MEDIA
2025-05-09, 5237, Juan Torres DNI 18672933, SUITE, Miguel Torcuato, 15, 450000, ALTA
2025-07-09, 5238, Sofia Ruiz DNI 27512118, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
2025-03-16, 5239, Marcos Mendez DNI 27120098, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
2025-04-22, 5240, Lucia Lopez DNI 38642917, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-09-18, 5241, Juan Fernandez DNI 16039858, DOBLE, Miguel Torcuato, 13, 234000, ALTA
2025-05-16, 5242, Lucia Lopez DNI 18564767, SUITE, Miguel Torcuato, 11, 330000, ALTA
2025-07-27, 5243, Ana Torres DNI 27169822, DOBLE, Miguel Torcuato, 2, 36000, BAJA
2025-06-07, 5244, Pedro Torres DNI 24894370, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
2025-06-15, 5245, Diego Ruiz DNI 13411048, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
2025-07-20, 5246, Diego Diaz DNI 22121599, DOBLE, Miguel Torcuato, 13, 234000, ALTA
2025-04-08, 5247, Valentina Torres DNI 36943754, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
2025-12-30, 5248, Diego Ruiz DNI 11613409, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
2025-09-20, 5249, Carlos Ruiz DNI 27417795, DOBLE, Miguel Torcuato, 12, 216000, ALTA
2025-03-09, 5250, Marcos Lopez DNI 25098868, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-12-11, 5251, Marcos Mendez DNI 37953619, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
2025-10-16, 5252, Valentina Mendez DNI 48760554, SUITE, Miguel Torcuato, 7, 210000, ALTA
2025-07-23, 5253, Valentina Fernandez DNI 11632847, SUITE, Miguel Torcuato, 5, 150000, MEDIA
2025-04-16, 5254, Marcos Perez DNI 19713311, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
2025-10-16, 5255, Diego Torres DNI 33524119, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
2025-02-05, 5256, Carlos Diaz DNI 17913189, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
2025-08-19, 5257, Pedro Torres DNI 21174509, DOBLE, Miguel Torcuato, 13, 234000, ALTA
