Fecha,NumeroReserva,Huesped,TipoHabitacion,Empleado,Noches,Total,Calidad
14/04/2025, 5515, Sofia Gomez DNI 19190732, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
06/12/2025, 5516, Lucia Sosa DNI 30542367, SUITE, Miguel Torcuato, 8, 240000, ALTA
24/07/2025, 5517, Laura Mendez DNI 36502865, SUITE, Miguel Torcuato, 1, 30000, BAJA
26/05/2025, 5518, Marcos Torres DNI 22754663, SUITE, Miguel Torcuato, 10, 300000, ALTA
29/12/2025, 5519, Laura Perez DNI 18377333, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
08/10/2025, 5520, Juan Perez DNI 10177593, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
20/06/2025, 5521, Juan Ruiz DNI 48634988, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
22/08/2025, 5522, Laura Lopez DNI 32825319, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
18/04/2025, 5523, Carlos Mendez DNI 26443321, SUITE, Miguel Torcuato, 11, 330000, ALTA
09/09/2025, 5524, Laura Fernandez DNI 33796099, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
04/10/2025, 5525, Pedro Ruiz DNI 41308159, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
30/07/2025, 5526, Ana Sosa DNI 42635589, SUITE, Miguel Torcuato, 7, 210000, ALTA
27/07/2025, 5527, Ana Ruiz DNI 29682928, SUITE, Miguel Torcuato, 10, 300000, ALTA
25/10/2025, 5528, Diego Ruiz DNI 20546051, SUITE, Miguel Torcuato, 4, 120000, MEDIA
02/02/2025, 5529, Juan Torres DNI 31608281, DOBLE, Miguel Torcuato, 13, 234000, ALTA
09/12/2025, 5530, Carlos Diaz DNI 28425300, DOBLE, Miguel Torcuato, 5, 90000, BAJA
09/01/2025, 5531, Carlos Sosa DNI 27373137, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
01/01/2025, 5532, Lucia Torres DNI 17984458, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
19/01/2025, 5533, Lucia Diaz DNI 36761732, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
12/10/2025, 5534, Valentina Herrera DNI 38915795, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
27/10/2025, 5535, Marcos Perez DNI 14874536, DOBLE, Miguel Torcuato, 5, 90000, BAJA
21/09/2025, 5536, Lucia Gomez DNI 17711028, SUITE, Miguel Torcuato, 6, 180000, MEDIA
09/12/2025, 5537, Pedro Torres DNI 23902467, DOBLE, Miguel Torcuato, 1, 18000, BAJA
08/02/2025, 5538, Marcos Fernandez DNI 10674032, DOBLE, Miguel Torcuato, 15, 270000, ALTA
27/07/2025, 5539, Lucia Torres DNI 24388750, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
19/01/2025, 5540, Valentina Herrera DNI 45462503, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
10/01/2025, 5541, Lucia Mendez DNI 34071567, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
19/03/2025, 5542, Sofia Gomez DNI 31949203, SUITE, Miguel Torcuato, 7, 210000, ALTA
25/07/2025, 5543, Marcos Ruiz DNI 31114367, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
28/03/2025, 5544, Lucia Fernandez DNI 32160043, SUITE, Miguel Torcuato, 5, 150000, MEDIA
13/02/2025, 5545, Ana Diaz DNI 18222653, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
16/09/2025, 5546, Pedro Torres DNI 12481541, DOBLE, Miguel Torcuato, 1, 18000, BAJA
27/05/2025, 5547, Diego Torres DNI 32581746, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
22/12/2025, 5548, Valentina Fernandez DNI 47729395, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
18/12/2025, 5549, Ana Gomez DNI 43859142, SUITE, Miguel Torcuato, 1, 30000, BAJA
18/05/2025, 5550, Laura Torres DNI 27217999, SUITE, Miguel Torcuato, 13, 390000, ALTA
17/08/2025, 5551, Laura Perez DNI 48853301, SUITE, Miguel Torcuato, 14, 420000, ALTA
04/11/2025, 5552, Lucia Perez DNI 35491103, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
19/12/2025, 5553, Juan Sosa DNI 34113544, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
13/11/2025, 5554, Diego Sosa DNI 40314202, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
04/03/2025, 5555, Lucia Torres DNI 17279976, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
01/07/2025, 5556, Juan Diaz DNI 48160592, DOBLE, Miguel Torcuato, 1, 18000, BAJA
18/06/2025, 5557, Marcos Mendez DNI 10954261, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
25/12/2025, 5558, Carlos Perez DNI 37758000, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
06/08/2025, 5559, Pedro Lopez DNI 37181629, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
25/02/2025, 5560, Marcos Ruiz DNI 15119788, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
03/07/2025, 5561, Marcos Sosa DNI 42782575, DOBLE, Miguel Torcuato, 2, 36000, BAJA
02/01/2025, 5562, Valentina Mendez DNI 11413183, DOBLE, Miguel Torcuato, 12, 216000, ALTA
04/02/2025, 5563, Carlos Mendez DNI 46619574, SUITE, Miguel Torcuato, 4, 120000, MEDIA
24/01/2025, 5564, Ana Lopez DNI 22118808, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
17/03/2025, 5565, Ana Herrera DNI 13203402, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
08/12/2025, 5566, Marcos Ruiz DNI 13439639, DOBLE, Miguel Torcuato, 4, 72000, BAJA
03/05/2025, 5567, Marcos Fernandez DNI 16735082, SUITE, Miguel Torcuato, 3, 90000, BAJA
05/02/2025, 5568, Pedro Herrera DNI 17654908, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
18/08/2025, 5569, Valentina Mendez DNI 49276622, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
27/09/2025, 5570, Lucia Fernandez DNI 16260008, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
10/09/2025, 5571, Laura Diaz DNI 40402369, DOBLE, Miguel Torcuato, 12, 216000, ALTA
31/05/2025, 5572, Valentina Fernandez DNI 25992835, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
23/07/2025, 5573, Laura Gomez DNI 41850067, SUITE, Miguel Torcuato, 10, 300000, ALTA
09/12/2025, 5574, Carlos Torres DNI 27784965, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
19/10/2025, 5575, Ana Sosa DNI 10673332, DOBLE, Miguel Torcuato, 5, 90000, BAJA
26/04/2025, 5576, Marcos Mendez DNI 19675993, SUITE, Miguel Torcuato, 5, 150000, MEDIA
17/11/2025, 5577, Laura Gomez DNI 38485412, SUITE, Miguel Torcuato, 1, 30000, BAJA
19/12/2025, 5578, Marcos Herrera DNI 24218020, SUITE, Miguel Torcuato, 13, 390000, ALTA
19/06/2025, 5579, Sofia Herrera DNI 31328014, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
26/12/2025, 5580, Laura Fernandez DNI 40803052, SUITE, Miguel Torcuato, 12, 360000, ALTA
09/06/2025, 5581, Juan Lopez DNI 34180925, SUITE, Miguel Torcuato, 9, 270000, ALTA
06/10/2025, 5582, Ana Fernandez DNI 46083356, SUITE, Miguel Torcuato, 12, 360000, ALTA
21/08/2025, 5583, Valentina Perez DNI 33030447, SUITE, Miguel Torcuato, 12, 360000, ALTA
25/08/2025, 5584, Lucia Fernandez DNI 10278957, DOBLE, Miguel Torcuato, 15, 270000, ALTA
23/08/2025, 5585, Ana Perez DNI 40135793, SUITE, Miguel Torcuato, 15, 450000, ALTA
20/12/2025, 5586, Lucia Diaz DNI 20181118, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
04/07/2025, 5587, Juan Fernandez DNI 19137888, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
18/07/2025, 5588, Laura Fernandez DNI 46112581, DOBLE, Miguel Torcuato, 14, 252000, ALTA
12/09/2025, 5589, Laura Torres DNI 37833786, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
28/05/2025, 5590, Lucia Lopez DNI 14817981, SUITE, Miguel Torcuato, 12, 360000, ALTA
14/07/2025, 5591, Sofia Fernandez DNI 29601106, SUITE, Miguel Torcuato, 15, 450000, ALTA
10/02/2025, 5592, Laura Ruiz DNI 34600662, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
08/12/2025, 5593, Marcos Ruiz DNI 28316111, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
26/10/2025, 5594, Marcos Lopez DNI 43140010, SUITE, Miguel Torcuato, 4, 120000, MEDIA
02/11/2025, 5595, Ana Torres DNI 22566067, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
29/09/2025, 5596, Sofia Diaz DNI 43431982, SUITE, Miguel Torcuato, 8, 240000, ALTA
19/05/2025, 5597, Marcos Herrera DNI 20574828, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
12/05/2025, 5598, Diego Fernandez DNI 44666936, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
12/01/2025, 5599, Sofia Torres DNI 17239777, SUITE, Miguel Torcuato, 14, 420000, ALTA
17/11/2025, 5600, Laura Lopez DNI 20793695, SUITE, Miguel Torcuato, 5, 150000, MEDIA
16/08/2025, 5601, Sofia Torres DNI 40978915, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
12/10/2025, 5602, Juan Lopez DNI 10741336, SUITE, Miguel Torcuato, 12, 360000, ALTA
08/11/2025, 5603, Juan Lopez DNI 39094377, SUITE, Miguel Torcuato, 2, 60000, BAJA
11/06/2025, 5604, Pedro Fernandez DNI 41140430, DOBLE, Miguel Torcuato, 15, 270000, ALTA
27/12/2025, 5605, Sofia Herrera DNI 13148088, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
05/11/2025, 5606, Laura Ruiz DNI 28363096, DOBLE, Miguel Torcuato, 4, 72000, BAJA
18/10/2025, 5607, Ana Ruiz DNI 15539621, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
16/09/2025, 5608, Carlos Ruiz DNI 43569036, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
30/12/2025, 5609, Laura Lopez DNI 37355005, SUITE, Miguel Torcuato, 7, 210000, ALTA
18/12/2025, 5610, Valentina Ruiz DNI 10428473, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
18/03/2025, 5611, Sofia Torres DNI 31750414, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
14/08/2025, 5612, Carlos Gomez DNI 21215287, SUITE, Miguel Torcuato, 5, 150000, MEDIA
05/05/2025, 5613, Diego Sosa DNI 14701493, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
07/02/2025, 5614, Laura Sosa DNI 49696718, SUITE, Miguel Torcuato, 5, 150000, MEDIA
11/08/2025, 5615, Valentina Gomez DNI 45900861, DOBLE, Miguel Torcuato, 3, 54000, BAJA
10/12/2025, 5616, Pedro Sosa DNI 35443736, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
09/02/2025, 5617, Lucia Perez DNI 37589900, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
15/08/2025, 5618, Ana Perez DNI 24725275, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
28/03/2025, 5619, Pedro Sosa DNI 49719974, SUITE, Miguel Torcuato, 4, 120000, MEDIA
03/11/2025, 5620, Diego Mendez DNI 32126318, DOBLE, Miguel Torcuato, 5, 90000, BAJA
20/11/2025, 5621, Ana Perez DNI 48879016, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
09/01/2025, 5622, Pedro Herrera DNI 19623154, SUITE, Miguel Torcuato, 15, 450000, ALTA
23/12/2025, 5623, Juan Torres DNI 48590999, SUITE, Miguel Torcuato, 12, 360000, ALTA
16/08/2025, 5624, Pedro Torres DNI 20228914, SUITE, Miguel Torcuato, 5, 150000, MEDIA
30/03/2025, 5625, Diego Diaz DNI 22247631, DOBLE, Miguel Torcuato, 3, 54000, BAJA
22/05/2025, 5626, Diego Perez DNI 22583652, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
13/04/2025, 5627, Juan Herrera DNI 33081100, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
23/02/2025, 5628, Juan Diaz DNI 43345411, SUITE, Miguel Torcuato, 12, 360000, ALTA
22/01/2025, 5629, Ana Ruiz DNI 16996384, SUITE, Miguel Torcuato, 1, 30000, BAJA
01/06/2025, 5630, Pedro Ruiz DNI 46817806, DOBLE, Miguel Torcuato, 1, 18000, BAJA
03/08/2025, 5631, Valentina Lopez DNI 37558329, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
22/04/2025, 5632, Juan Ruiz DNI 16073706, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
14/07/2025, 5633, Carlos Perez DNI 28798166, SUITE, Miguel Torcuato, 13, 390000, ALTA
20/09/2025, 5634, Lucia Ruiz DNI 20755416, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
06/06/2025, 5635, Lucia Torres DNI 39225166, DOBLE, Miguel Torcuato, 2, 36000, BAJA
03/10/2025, 5636, Valentina Torres DNI 17329180, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
02/11/2025, 5637, Juan Ruiz DNI 10464774, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
16/04/2025, 5638, Laura Ruiz DNI 42953394, SUITE, Miguel Torcuato, 6, 180000, MEDIA
25/08/2025, 5639, Valentina Mendez DNI 13403701, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
03/09/2025, 5640, Diego Gomez DNI 10447030, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
08/05/2025, 5641, Valentina Lopez DNI 10819166, SUITE, Miguel Torcuato, 15, 450000, ALTA
11/09/2025, 5642, Lucia Ruiz DNI 17377624, SUITE, Miguel Torcuato, 9, 270000, ALTA
30/12/2025, 5643, Marcos Mendez DNI 16575313, DOBLE, Miguel Torcuato, 12, 216000, ALTA
31/08/2025, 5644, Pedro Torres DNI 15800449, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
04/10/2025, 5645, Diego Perez DNI 11573222, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
28/11/2025, 5646, Juan Sosa DNI 21596430, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
22/12/2025, 5647, Marcos Lopez DNI 24494912, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
09/04/2025, 5648, Juan Torres DNI 16793262, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
05/08/2025, 5649, Marcos Ruiz DNI 33249730, DOBLE, Miguel Torcuato, 2, 36000, BAJA
23/03/2025, 5650, Juan Lopez DNI 37777250, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
16/05/2025, 5651, Valentina Fernandez DNI 29201561, DOBLE, Miguel Torcuato, 4, 72000, BAJA
24/08/2025, 5652, Ana Diaz DNI 28394138, DOBLE, Miguel Torcuato, 4, 72000, BAJA
17/03/2025, 5653, Sofia Herrera DNI 40577005, SENCILLA, Miguel Torcuato, 11, 110000, MEDIA
16/06/2025, 5654, Pedro Diaz DNI 27610607, SUITE, Miguel Torcuato, 3, 90000, BAJA
27/10/2025, 5655, Laura Gomez DNI 35314093, DOBLE, Miguel Torcuato, 4, 72000, BAJA
26/11/2025, 5656, Lucia Herrera DNI 38864778, SUITE, Miguel Torcuato, 12, 360000, ALTA
12/05/2025, 5657, Pedro Mendez DNI 18072317, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
15/09/2025, 5658, Pedro Mendez DNI 16123415, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
09/12/2025, 5659, Carlos Diaz DNI 18676807, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
07/09/2025, 5660, Diego Diaz DNI 20977774, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
08/12/2025, 5661, Valentina Herrera DNI 35950052, SUITE, Miguel Torcuato, 15, 450000, ALTA
10/09/2025, 5662, Valentina Perez DNI 28499655, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
23/04/2025, 5663, Diego Ruiz DNI 27344238, SUITE, Miguel Torcuato, 12, 360000, ALTA
18/02/2025, 5664, Lucia Sosa DNI 42807200, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
11/01/2025, 5665, Juan Lopez DNI 30371244, DOBLE, Miguel Torcuato, 12, 216000, ALTA
09/04/2025, 5666, Sofia Perez DNI 34218038, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
22/11/2025, 5667, Ana Gomez DNI 43548961, DOBLE, Miguel Torcuato, 4, 72000, BAJA
05/06/2025, 5668, Laura Sosa DNI 20433573, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
21/11/2025, 5669, Pedro Herrera DNI 14802233, DOBLE, Miguel Torcuato, 5, 90000, BAJA
31/12/2025, 5670, Pedro Mendez DNI 26725285, SUITE, Miguel Torcuato, 11, 330000, ALTA
19/12/2025, 5671, Diego Fernandez DNI 15355417, SUITE, Miguel Torcuato, 9, 270000, ALTA
10/05/2025, 5672, Valentina Perez DNI 10798057, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
23/12/2025, 5673, Carlos Torres DNI 28782346, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
24/12/2025, 5674, Sofia Gomez DNI 41612062, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
22/08/2025, 5675, Pedro Diaz DNI 46499721, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
09/12/2025, 5676, Sofia Herrera DNI 49952390, DOBLE, Miguel Torcuato, 14, 252000, ALTA
28/07/2025, 5677, Pedro Sosa DNI 34097398, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
31/05/2025, 5678, Sofia Gomez DNI 22077239, SUITE, Miguel Torcuato, 15, 450000, ALTA
07/02/2025, 5679, Laura Ruiz DNI 13266144, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
08/04/2025, 5680, Diego Lopez DNI 39819260, SUITE, Miguel Torcuato, 4, 120000, MEDIA
02/02/2025, 5681, Pedro Sosa DNI 43277809, SUITE, Miguel Torcuato, 4, 120000, MEDIA
09/04/2025, 5682, Ana Mendez DNI 35131087, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
16/07/2025, 5683, Pedro Mendez DNI 13157251, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
19/08/2025, 5684, Diego Ruiz DNI 12721145, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
19/06/2025, 5685, Sofia Ruiz DNI 33022407, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
29/05/2025, 5686, Sofia Diaz DNI 34160334, SUITE, Miguel Torcuato, 2, 60000, BAJA
15/01/2025, 5687, Diego Herrera DNI 23731350, SENCILLA, Miguel Torcuato, 5, 50000, BAJA
21/01/2025, 5688, Pedro Sosa DNI 38531089, DOBLE, Miguel Torcuato, 13, 234000, ALTA
26/10/2025, 5689, Laura Fernandez DNI 12617439, DOBLE, Miguel Torcuato, 4, 72000, BAJA
23/09/2025, 5690, Pedro Diaz DNI 28255720, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
06/03/2025, 5691, Diego Lopez DNI 33858739, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
13/12/2025, 5692, Sofia Herrera DNI 24312197, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
05/10/2025, 5693, Pedro Perez DNI 28695544, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
08/07/2025, 5694, Sofia Mendez DNI 10268250, DOBLE, Miguel Torcuato, 3, 54000, BAJA
28/05/2025, 5695, Valentina Mendez DNI 39635888, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
06/07/2025, 5696, Sofia Diaz DNI 16857342, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
04/08/2025, 5697, Laura Herrera DNI 26159085, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
26/03/2025, 5698, Ana Perez DNI 34698665, SUITE, Miguel Torcuato, 5, 150000, MEDIA
20/03/2025, 5699, Carlos Lopez DNI 43620956, DOBLE, Miguel Torcuato, 13, 234000, ALTA
18/11/2025, 5700, Valentina Gomez DNI 13012561, SUITE, Miguel Torcuato, 9, 270000, ALTA
30/11/2025, 5701, Laura Diaz DNI 36724595, SUITE, Miguel Torcuato, 11, 330000, ALTA
10/10/2025, 5702, Ana Ruiz DNI 37679721, DOBLE, Miguel Torcuato, 8, 144000, MEDIA
03/11/2025, 5703, Valentina Diaz DNI 22543425, SUITE, Miguel Torcuato, 15, 450000, ALTA
22/09/2025, 5704, Pedro Herrera DNI 37442108, DOBLE, Miguel Torcuato, 10, 180000, MEDIA
13/04/2025, 5705, Carlos Lopez DNI 28486872, SUITE, Miguel Torcuato, 15, 450000, ALTA
23/01/2025, 5706, Pedro Perez DNI 35267570, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
16/02/2025, 5707, Juan Lopez DNI 45225826, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
13/12/2025, 5708, Sofia Ruiz DNI 34528806, DOBLE, Miguel Torcuato, 15, 270000, ALTA
30/12/2025, 5709, Laura Sosa DNI 24995781, SUITE, Miguel Torcuato, 4, 120000, MEDIA
19/05/2025, 5710, Sofia Gomez DNI 18996267, SUITE, Miguel Torcuato, 12, 360000, ALTA
23/10/2025, 5711, Marcos Diaz DNI 45185020, SUITE, Miguel Torcuato, 11, 330000, ALTA
15/06/2025, 5712, Valentina Ruiz DNI 39911394, DOBLE, Miguel Torcuato, 14, 252000, ALTA
04/05/2025, 5713, Diego Fernandez DNI 39866620, SUITE, Miguel Torcuato, 7, 210000, ALTA
10/12/2025, 5714, Laura Fernandez DNI 38875457, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
18/07/2025, 5715, Ana Gomez DNI 17068103, SUITE, Miguel Torcuato, 3, 90000, BAJA
23/08/2025, 5716, Valentina Ruiz DNI 19080043, DOBLE, Miguel Torcuato, 15, 270000, ALTA
24/01/2025, 5717, Laura Diaz DNI 48527385, SUITE, Miguel Torcuato, 6, 180000, MEDIA
21/04/2025, 5718, Diego Torres DNI 48854895, SUITE, Miguel Torcuato, 15, 450000, ALTA
06/09/2025, 5719, Marcos Herrera DNI 46844469, SENCILLA, Miguel Torcuato, 14, 140000, MEDIA
23/12/2025, 5720, Laura Torres DNI 48456359, DOBLE, Miguel Torcuato, 1, 18000, BAJA
08/09/2025, 5721, Pedro Herrera DNI 45382995, SUITE, Miguel Torcuato, 6, 180000, MEDIA
27/12/2025, 5722, Sofia Mendez DNI 10333367, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
21/08/2025, 5723, Diego Ruiz DNI 14348592, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
05/12/2025, 5724, Marcos Gomez DNI 38671143, DOBLE, Miguel Torcuato, 11, 198000, MEDIA
13/10/2025, 5725, Pedro Torres DNI 40027450, SUITE, Miguel Torcuato, 4, 120000, MEDIA
22/02/2025, 5726, Ana Perez DNI 13918886, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
03/11/2025, 5727, Lucia Perez DNI 14852063, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
21/03/2025, 5728, Laura Fernandez DNI 17216996, DOBLE, Miguel Torcuato, 12, 216000, ALTA
29/05/2025, 5729, Laura Fernandez DNI 39247993, SENCILLA, Miguel Torcuato, 8, 80000, BAJA
04/05/2025, 5730, Valentina Gomez DNI 14430738, DOBLE, Miguel Torcuato, 2, 36000, BAJA
26/05/2025, 5731, Pedro Sosa DNI 41583584, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
09/06/2025, 5732, Juan Fernandez DNI 26169602, SUITE, Miguel Torcuato, 6, 180000, MEDIA
30/04/2025, 5733, Ana Fernandez DNI 15149460, SUITE, Miguel Torcuato, 2, 60000, BAJA
10/05/2025, 5734, Carlos Mendez DNI 38418142, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
02/05/2025, 5735, Sofia Diaz DNI 42373910, SENCILLA, Miguel Torcuato, 15, 150000, MEDIA
08/12/2025, 5736, Pedro Herrera DNI 24856025, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
26/07/2025, 5737, Ana Fernandez DNI 18742380, SENCILLA, Miguel Torcuato, 13, 130000, MEDIA
20/10/2025, 5738, Diego Sosa DNI 40843969, SENCILLA, Miguel Torcuato, 7, 70000, BAJA
30/10/2025, 5739, Lucia Gomez DNI 24754616, SUITE, Miguel Torcuato, 15, 450000, ALTA
21/10/2025, 5740, Ana Diaz DNI 12683155, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
02/11/2025, 5741, Ana Herrera DNI 37176357, SENCILLA, Miguel Torcuato, 2, 20000, BAJA
03/04/2025, 5742, Laura Diaz DNI 13767445, SENCILLA, Miguel Torcuato, 9, 90000, BAJA
15/09/2025, 5743, Laura Diaz DNI 45883300, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
26/03/2025, 5744, Sofia Diaz DNI 35466657, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
29/12/2025, 5745, Valentina Torres DNI 33201731, SENCILLA, Miguel Torcuato, 3, 30000, BAJA
22/07/2025, 5746, Lucia Sosa DNI 27578304, SUITE, Miguel Torcuato, 9, 270000, ALTA
04/03/2025, 5747, Valentina Herrera DNI 13827491, SENCILLA, Miguel Torcuato, 10, 100000, MEDIA
14/10/2025, 5748, Lucia Herrera DNI 27214124, DOBLE, Miguel Torcuato, 5, 90000, BAJA
29/05/2025, 5749, Laura Ruiz DNI 42527034, SUITE, Miguel Torcuato, 4, 120000, MEDIA
17/09/2025, 5750, Sofia Ruiz DNI 33055744, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
30/11/2025, 5751, Pedro Torres DNI 47501110, DOBLE, Miguel Torcuato, 7, 126000, MEDIA
08/10/2025, 5752, Pedro Lopez DNI 39526183, DOBLE, Miguel Torcuato, 1, 18000, BAJA
15/04/2025, 5753, Sofia Sosa DNI 15150400, DOBLE, Miguel Torcuato, 6, 108000, MEDIA
27/09/2025, 5754, Valentina Diaz DNI 28132735, SENCILLA, Miguel Torcuato, 6, 60000, BAJA
04/02/2025, 5755, Laura Fernandez DNI 18681857, DOBLE, Miguel Torcuato, 15, 270000, ALTA
21/07/2025, 5756, Sofia Mendez DNI 39359388, SENCILLA, Miguel Torcuato, 1, 10000, BAJA
13/05/2025, 5757, Valentina Torres DNI 28687663, SENCILLA, Miguel Torcuato, 12, 120000, MEDIA
02/12/2025, 5758, Pedro Diaz DNI 37409480, DOBLE, Miguel Torcuato, 3, 54000, BAJA
06/01/2025, 5759, Ana Lopez DNI 16806436, SUITE, Miguel Torcuato, 11, 330000, ALTA
08/07/2025, 5760, Valentina Diaz DNI 13100190, DOBLE, Miguel Torcuato, 9, 162000, MEDIA
19/05/2025, 5761, Pedro Torres DNI 19345174, SUITE, Miguel Torcuato, 6, 180000, MEDIA
03/11/2025, 5762, Marcos Fernandez DNI 40587526, SUITE, Miguel Torcuato, 8, 240000, ALTA
02/11/2025, 5763, Diego Gomez DNI 16189082, SUITE, Miguel Torcuato, 15, 450000, ALTA
03/10/2025, 5764, Lucia Torres DNI 16368990, SUITE, Miguel Torcuato, 5, 150000, MEDIA
27/04/2025, 5765, Juan Perez DNI 21221650, SUITE, Miguel Torcuato, 8, 240000, ALTA
18/11/2025, 5766, Carlos Mendez DNI 27494241, SUITE, Miguel Torcuato, 5, 150000, MEDIA
31/10/2025, 5767, Lucia Diaz DNI 48177495, SENCILLA, Miguel Torcuato, 4, 40000, BAJA
